Dock,SMILES_LIGANDS,SMILES_CD
1,COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OCC(=O)c1ccc(F)cc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,COc1ccccc1CC(=O)N1CCc2cc(OCc3ccccc3)ccc2C1C(=O)NCCN(C(C)C)C(C)C,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,CCN1C(N(C)CCc2c[nH]c3ccccc23)=NC(c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C1C,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC(C)Oc1ccc(F)c(-n2nc(NC(=O)[C@@H]3CNC(=O)C3)cc2-c2cccc(CO[C@H](C)C(F)(F)F)c2)c1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,COc1ccc2cc3[n+](cc2c1OCCOc1c(OC)ccc2cc4[n+](cc12)CCc1cc2c(cc1-4)OCO2)CCc1cc2c(cc1-3)OCO2,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Cc1cc(Nc2nc(-c3ccc4c(c3)OCCO4)ncc2Cl)c(OC(C)C)cc1C1CCNCC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,Cc1ccc(N(C(=O)c2snnc2C)C(C(=O)NC2CCCCC2)c2ccc(Cl)cc2)cc1F,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CCN(CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,CC(C)c1cccc(C(C)C)c1-n1c[n+](CC(=O)c2ccc([N+](=O)[O-])cc2)c2c1C(=O)c1ccccc1C2=O,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COCC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc3c(s2)CN(c2ccccn2)CC3)c1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(COc1cccc2[nH]cc(S(=O)(=O)c3ccccc3Cl)c12)NS(=O)(=O)c1cc(Cl)c(Cl)s1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(N2CCN(CC(O)(Cn3cncn3)c3ccc(F)cc3F)CC2)c(C(F)(F)F)c1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,O=C(Nc1nnc(CCCCc2nnc(NC(=O)C3(c4cccs4)CCOCC3)s2)s1)C1(c2cccs2)CCOCC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C1C=C(Nc2ccccc2C(=O)CC(=O)C(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2C1=O,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC(C)(C)NCCCCCc1c[nH]cn1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC(C)C(=O)N1CCC(C)(c2cc[nH]n2)CC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Clc1ncccc1OC[C@@H]1CC[C@H]2C[C@H]2N1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,c1ccc(N2CCc3ccccc3C2)nc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2nc3ccccc3o2)c1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,NC(=O)c1cccc2c(NCc3ccc(F)c(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](OCCOC(=O)CCCCC1SCC3NC(=O)NC31)C2(C)C,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(O)CNC(=O)c1c(F)cccc1F,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Cn1cccc1/C=N/NC(=O)C(O)c1ccccc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Nc1c(Cl)ncnc1N1CCOCC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccccc1NC(=O)CC1SCCNC1=O,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)NC2CCCN(CC3CCCCC3)C2)cc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3F)ncnc2cc1OCC1CCN(C)CC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccccc1S(=O)(=O)NC1Cc2ccc(-c3cc4ccccc4n3C(=O)OC(C)(C)C)cc2C1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,C[C@@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc2c(c1)c1c(n2C)CCCC1CNC(C)=O,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc(C(C)NC(=O)c2ccccc2)cc1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC1CCCN(c2nc3ccsc3c(=O)s2)C1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccccc1/C=C/C=C/C(=O)N1CCCCC1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CCC(=O)N1CCC(C2CCN(C(C)=O)CC2)C1,[C-3]C(O)O[C-2][c-]1o[c-]2o[c-]3[c-]([C-2][O-])o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2][O-])o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2][O-])o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](OC([C-3])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Oc1ccc(CCN=C=S)cc1O,COC[C@@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OC)[C@@H](O[C@H]4[C@H](O)[C@@H](OC)[C@@H](O[C@H]5[C@@H](O)[C@H](OC)[C@@H](O[C@H]6[C@H](O)[C@@H](OC)[C@@H](O[C@H]7[C@H](O)[C@@H](OC)[C@@H](O[C@H]8[C@H](O)[C@@H](OC)[C@@H](O[C@H]1[C@H](O)[C@H]2OC)O[C@@H]8COC)O[C@@H]7COC)O[C@@H]6COC)O[C@@H]5COC)O[C@@H]4COC)O[C@@H]3COC
1,C[n+]1ccc(CCN2C(=O)CCC2=O)cc1,COC[C@@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OC)[C@@H](O[C@H]4[C@H](O)[C@@H](OC)[C@@H](O[C@H]5[C@@H](O)[C@H](OC)[C@@H](O[C@H]6[C@H](O)[C@@H](OC)[C@@H](O[C@H]7[C@H](O)[C@@H](OC)[C@@H](O[C@H]8[C@H](O)[C@@H](OC)[C@@H](O[C@H]1[C@H](O)[C@H]2OC)O[C@@H]8COC)O[C@@H]7COC)O[C@@H]6COC)O[C@@H]5COC)O[C@@H]4COC)O[C@@H]3COC
1,C/C(=N/NC(=S)N1CCCC1)c1ccccn1,COC[C@@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OC)[C@@H](O[C@H]4[C@H](O)[C@@H](OC)[C@@H](O[C@H]5[C@@H](O)[C@H](OC)[C@@H](O[C@H]6[C@H](O)[C@@H](OC)[C@@H](O[C@H]7[C@H](O)[C@@H](OC)[C@@H](O[C@H]8[C@H](O)[C@@H](OC)[C@@H](O[C@H]1[C@H](O)[C@H]2OC)O[C@@H]8COC)O[C@@H]7COC)O[C@@H]6COC)O[C@@H]5COC)O[C@@H]4COC)O[C@@H]3COC
1,CN1CCN=C1Cc1ccccc1,COC[C@@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](OC)[C@@H](O[C@H]4[C@H](O)[C@@H](OC)[C@@H](O[C@H]5[C@@H](O)[C@H](OC)[C@@H](O[C@H]6[C@H](O)[C@@H](OC)[C@@H](O[C@H]7[C@H](O)[C@@H](OC)[C@@H](O[C@H]8[C@H](O)[C@@H](OC)[C@@H](O[C@H]1[C@H](O)[C@H]2OC)O[C@@H]8COC)O[C@@H]7COC)O[C@@H]6COC)O[C@@H]5COC)O[C@@H]4COC)O[C@@H]3COC
